2017/02/21 11:26:52 [error] 9417#0: *6 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8081/", host: "186.167.32.27"
2017/02/21 11:36:52 [error] 9417#0: *6 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8081/favicon.ico", host: "186.167.32.27", referrer: "http://186.167.32.27/"
2017/02/21 13:29:20 [error] 9417#0: *64 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8081/", host: "186.167.32.27"
2017/02/21 13:39:21 [error] 9417#0: *64 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8081/favicon.ico", host: "186.167.32.27", referrer: "http://186.167.32.27/"
2017/02/21 16:23:28 [error] 9417#0: *111 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8081/", host: "186.167.32.27"
2017/02/21 18:12:02 [error] 9417#0: *123 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "HEAD http://186.167.32.27:80/mysql/admin/ HTTP/1.1", upstream: "http://127.0.0.1:8081/mysql/admin/", host: "186.167.32.27"
2017/02/21 18:22:02 [error] 9417#0: *123 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "HEAD http://186.167.32.27:80/mysql/dbadmin/ HTTP/1.1", upstream: "http://127.0.0.1:8081/mysql/dbadmin/", host: "186.167.32.27"
2017/02/21 18:32:03 [error] 9417#0: *123 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "HEAD http://186.167.32.27:80/mysql/sqlmanager/ HTTP/1.1", upstream: "http://127.0.0.1:8081/mysql/sqlmanager/", host: "186.167.32.27"
2017/02/21 18:42:04 [error] 9417#0: *123 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "HEAD http://186.167.32.27:80/mysql/mysqlmanager/ HTTP/1.1", upstream: "http://127.0.0.1:8081/mysql/mysqlmanager/", host: "186.167.32.27"
2017/02/21 18:52:04 [error] 9417#0: *123 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "HEAD http://186.167.32.27:80/phpmyadmin/ HTTP/1.1", upstream: "http://127.0.0.1:8081/phpmyadmin/", host: "186.167.32.27"
2017/02/21 21:13:16 [alert] 31231#0: 768 worker_connections are not enough
2017/02/21 21:13:16 [error] 31231#0: *1086 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8081/", host: "186.167.32.27"
2017/02/21 21:13:24 [alert] 31230#0: 768 worker_connections are not enough
2017/02/21 21:13:24 [error] 31230#0: *1911 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.0", upstream: "http://127.0.0.1:8081/favicon.ico", host: "186.167.32.27", referrer: "http://186.167.32.27:8081/"
2017/02/21 21:20:37 [error] 31571#0: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/21 21:30:39 [error] 31571#0: *1 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8001/favicon.ico", host: "186.167.32.27:8081", referrer: "http://186.167.32.27:8081/"
2017/02/21 21:30:41 [error] 31571#0: *7 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/21 21:30:48 [error] 31571#0: *7 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8001/favicon.ico", host: "186.167.32.27:8081", referrer: "http://186.167.32.27:8081/"
2017/02/21 21:40:54 [error] 31571#0: *7 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/21 21:50:56 [error] 31571#0: *7 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8001/favicon.ico", host: "186.167.32.27:8081", referrer: "http://186.167.32.27:8081/"
2017/02/21 22:39:45 [error] 31571#0: *14 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/22 19:06:53 [error] 4545#0: *151 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/22 19:06:53 [error] 4545#0: *146 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/22 19:17:11 [error] 14056#0: *1 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/22 19:17:56 [error] 14056#0: *4 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8001/favicon.ico", host: "186.167.32.27:8081", referrer: "http://186.167.32.27:8081/"
2017/02/22 23:11:47 [error] 1064#0: *2 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/22 23:11:51 [error] 1064#0: *2 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8001/favicon.ico", host: "186.167.32.27:8081", referrer: "http://186.167.32.27:8081/"
2017/02/23 00:00:10 [error] 2317#0: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/23 00:07:25 [error] 2317#0: *7 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/23 00:07:25 [error] 2317#0: *5 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/23 00:07:25 [error] 2317#0: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8001/favicon.ico", host: "186.167.32.27:8081", referrer: "http://186.167.32.27:8081/"
2017/02/23 00:10:13 [error] 4256#0: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/23 00:14:29 [error] 4256#0: *4 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.1", upstream: "http://127.0.0.1:8001/", host: "186.167.32.27:8081"
2017/02/23 00:14:29 [error] 4256#0: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8001/favicon.ico", host: "186.167.32.27:8081", referrer: "http://186.167.32.27:8081/"
2017/02/23 00:16:06 [error] 4256#0: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:8001/favicon.ico", host: "186.167.32.27:8081", referrer: "http://186.167.32.27:8081/"
2017/02/23 00:16:14 [error] 4256#0: *1 open() "/home/maraveca/maraveca/static/rest_framework/css/bootstrap.min.css.map" failed (2: No such file or directory), client: 200.209.74.16, server: 186.167.32.27, request: "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1", host: "186.167.32.27:8081"
2017/02/25 05:23:21 [error] 1076#0: *353 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 05:23:21 [error] 1076#0: *355 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 05:23:26 [error] 1076#0: *359 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 06:19:01 [error] 1076#0: *381 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 06:19:02 [error] 1076#0: *383 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 06:19:07 [error] 1076#0: *387 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 07:18:48 [error] 1076#0: *408 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 07:18:48 [error] 1076#0: *410 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 07:18:55 [error] 1076#0: *414 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 08:19:07 [error] 1076#0: *435 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 08:19:07 [error] 1076#0: *437 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 08:19:13 [error] 1076#0: *441 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 09:27:20 [error] 1076#0: *462 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 09:27:21 [error] 1076#0: *464 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 09:27:28 [error] 1076#0: *468 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 10:27:38 [error] 1076#0: *489 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 10:27:38 [error] 1076#0: *491 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 10:27:43 [error] 1076#0: *495 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 10:58:56 [error] 1076#0: *516 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /admin/config.php HTTP/1.1", upstream: "http://127.0.0.1:8001/admin/config.php", host: "186.167.32.27:8081"
2017/02/25 11:27:37 [error] 1076#0: *519 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 11:27:37 [error] 1076#0: *521 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 11:27:43 [error] 1076#0: *525 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 12:27:51 [error] 1076#0: *546 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 12:27:52 [error] 1076#0: *548 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 12:27:57 [error] 1076#0: *552 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 13:51:37 [error] 1076#0: *573 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 13:51:38 [error] 1076#0: *575 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 13:51:43 [error] 1076#0: *579 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 14:18:07 [error] 1076#0: *600 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 14:18:07 [error] 1076#0: *602 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 14:18:13 [error] 1076#0: *606 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 15:26:10 [error] 1076#0: *627 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 15:26:10 [error] 1076#0: *629 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 15:26:15 [error] 1076#0: *633 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 16:27:55 [error] 1076#0: *654 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 16:27:56 [error] 1076#0: *656 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 16:28:01 [error] 1076#0: *660 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 17:32:39 [error] 1076#0: *681 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 17:32:39 [error] 1076#0: *683 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 17:32:47 [error] 1076#0: *687 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 18:25:47 [error] 1076#0: *708 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 18:25:47 [error] 1076#0: *710 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 18:25:52 [error] 1076#0: *714 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 19:20:39 [error] 1076#0: *735 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 19:20:40 [error] 1076#0: *737 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 19:20:46 [error] 1076#0: *741 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 20:56:01 [error] 1076#0: *762 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 20:56:01 [error] 1076#0: *764 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 20:56:07 [error] 1076#0: *768 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 21:34:23 [error] 1076#0: *789 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 21:34:23 [error] 1076#0: *791 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 21:34:29 [error] 1076#0: *795 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 22:34:03 [error] 1076#0: *816 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 22:34:04 [error] 1076#0: *818 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 22:34:09 [error] 1076#0: *822 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 23:33:12 [error] 1076#0: *842 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/25 23:33:12 [error] 1076#0: *844 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/25 23:33:21 [error] 1076#0: *848 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 00:26:44 [error] 1076#0: *869 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 00:26:44 [error] 1076#0: *871 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/26 00:26:50 [error] 1076#0: *875 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 01:30:55 [error] 1076#0: *896 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 01:30:55 [error] 1076#0: *898 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/26 01:31:01 [error] 1076#0: *902 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 02:29:18 [error] 1076#0: *923 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 02:29:21 [error] 1076#0: *925 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/26 02:29:26 [error] 1076#0: *929 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 03:20:14 [error] 1076#0: *950 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 03:20:15 [error] 1076#0: *952 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/26 03:20:20 [error] 1076#0: *956 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 04:15:23 [error] 1076#0: *977 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 04:15:23 [error] 1076#0: *979 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/26 04:15:28 [error] 1076#0: *983 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 05:18:06 [error] 1076#0: *1004 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
2017/02/26 05:18:06 [error] 1076#0: *1006 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "GET /nice%20ports%2C/Tri%6Eity.txt%2ebak HTTP/1.0", upstream: "http://127.0.0.1:8001/nice%20ports,/Trinity.txt.bak"
2017/02/26 05:18:12 [error] 1076#0: *1010 connect() failed (111: Connection refused) while connecting to upstream, client: 200.209.74.16, server: 186.167.32.27, request: "OPTIONS / HTTP/1.0", upstream: "http://127.0.0.1:8001/"
